"","ID","status","word1","word2","word3","response","answer_key","accuracy","rt","attempt","NAtrials","contrast","cswl_list","item","trained","x_dental","Task","recruitmentplatform"
"324","5702439e7a84480009b6413d","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1289,1,NA,"native","A","36","0","1","pre-test","prolific"
"325","5702439e7a84480009b6413d","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1540,1,NA,"hindi","A","6","1","1","pre-test","prolific"
"326","5702439e7a84480009b6413d","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1423,1,NA,"hindi","A","24","0","0","pre-test","prolific"
"327","5702439e7a84480009b6413d","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1122,1,NA,"native","A","33","0","1","pre-test","prolific"
"328","5702439e7a84480009b6413d","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1550,1,NA,"hindi","A","3","1","1","pre-test","prolific"
"329","5702439e7a84480009b6413d","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1324,1,NA,"hindi","A","21","0","0","pre-test","prolific"
"330","5702439e7a84480009b6413d","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1090,1,NA,"native","A","27","0","1","pre-test","prolific"
"331","5702439e7a84480009b6413d","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1537,1,NA,"hindi","A","15","0","1","pre-test","prolific"
"332","5702439e7a84480009b6413d","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1440,1,NA,"hindi","A","10","1","0","pre-test","prolific"
"333","5702439e7a84480009b6413d","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1457,1,NA,"native","A","29","0","1","pre-test","prolific"
"334","5702439e7a84480009b6413d","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,2564,1,NA,"hindi","A","5","1","1","pre-test","prolific"
"335","5702439e7a84480009b6413d","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","y","m",0,1460,1,NA,"hindi","A","19","0","0","pre-test","prolific"
"336","5702439e7a84480009b6413d","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1938,1,NA,"native","A","34","0","1","pre-test","prolific"
"337","5702439e7a84480009b6413d","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1754,1,NA,"hindi","A","17","0","1","pre-test","prolific"
"338","5702439e7a84480009b6413d","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1738,1,NA,"hindi","A","8","1","0","pre-test","prolific"
"339","5702439e7a84480009b6413d","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1309,1,NA,"native","A","32","0","1","pre-test","prolific"
"340","5702439e7a84480009b6413d","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,2759,1,NA,"hindi","A","14","0","1","pre-test","prolific"
"341","5702439e7a84480009b6413d","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,989,1,NA,"native","A","26","0","1","pre-test","prolific"
"342","5702439e7a84480009b6413d","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1680,1,NA,"hindi","A","9","1","0","pre-test","prolific"
"343","5702439e7a84480009b6413d","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1294,1,NA,"native","A","30","0","1","pre-test","prolific"
"344","5702439e7a84480009b6413d","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1241,1,NA,"hindi","A","23","0","0","pre-test","prolific"
"345","5702439e7a84480009b6413d","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1297,1,NA,"hindi","A","11","1","0","pre-test","prolific"
"346","5702439e7a84480009b6413d","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1293,1,NA,"hindi","A","20","0","0","pre-test","prolific"
"347","5702439e7a84480009b6413d","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1429,1,NA,"hindi","A","2","1","1","pre-test","prolific"
"348","5702439e7a84480009b6413d","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1356,1,NA,"hindi","A","4","1","1","pre-test","prolific"
"349","5702439e7a84480009b6413d","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1686,1,NA,"hindi","A","22","0","0","pre-test","prolific"
"350","5702439e7a84480009b6413d","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,768,1,NA,"native","A","25","0","1","pre-test","prolific"
"351","5702439e7a84480009b6413d","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1620,1,NA,"hindi","A","7","1","0","pre-test","prolific"
"352","5702439e7a84480009b6413d","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,608,1,NA,"native","A","31","0","1","pre-test","prolific"
"353","5702439e7a84480009b6413d","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,849,1,NA,"native","A","28","0","1","pre-test","prolific"
"354","5702439e7a84480009b6413d","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1322,1,NA,"hindi","A","13","0","1","pre-test","prolific"
"355","5702439e7a84480009b6413d","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1048,1,NA,"hindi","A","1","1","1","pre-test","prolific"
"356","5702439e7a84480009b6413d","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1040,1,NA,"hindi","A","16","0","1","pre-test","prolific"
"357","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1409.63999999803,1,NA,"hindi","B","10","1","0","pre-test","sona"
"358","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,875.639999998384,1,NA,"native","B","29","0","1","pre-test","sona"
"359","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1155.7199999952,1,NA,"hindi","B","5","1","1","pre-test","sona"
"360","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1205.12999999482,1,NA,"hindi","B","19","0","0","pre-test","sona"
"361","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,827.395000000251,1,NA,"native","B","34","0","1","pre-test","sona"
"362","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1514.65000000462,1,NA,"hindi","B","17","0","1","pre-test","sona"
"363","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1041.26499999984,1,NA,"hindi","B","8","1","0","pre-test","sona"
"364","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,444.674999998824,1,NA,"native","B","32","0","1","pre-test","sona"
"365","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1311.43000000156,1,NA,"hindi","B","14","0","1","pre-test","sona"
"366","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,820.619999998598,1,NA,"hindi","B","4","1","1","pre-test","sona"
"367","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1194.08499999554,1,NA,"hindi","B","22","0","0","pre-test","sona"
"368","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,784.915000003821,1,NA,"native","B","25","0","1","pre-test","sona"
"369","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,689.890000001469,1,NA,"hindi","B","7","1","0","pre-test","sona"
"370","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,871.950000000652,1,NA,"native","B","31","0","1","pre-test","sona"
"371","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,748.529999997118,1,NA,"native","B","28","0","1","pre-test","sona"
"372","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1027.34999999666,1,NA,"hindi","B","13","0","1","pre-test","sona"
"373","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1199.74999999977,1,NA,"hindi","B","1","1","1","pre-test","sona"
"374","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1011.64499999868,1,NA,"hindi","B","16","0","1","pre-test","sona"
"375","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1337.55500000552,1,NA,"hindi","B","12","1","0","pre-test","sona"
"376","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,809.594999998808,1,NA,"native","B","36","0","1","pre-test","sona"
"377","11995","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1206.95999999589,1,NA,"hindi","B","6","1","1","pre-test","sona"
"378","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1362.99000000145,1,NA,"hindi","B","24","0","0","pre-test","sona"
"379","11995","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,866.624999995111,1,NA,"native","B","33","0","1","pre-test","sona"
"380","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1001.77000000258,1,NA,"hindi","B","3","1","1","pre-test","sona"
"381","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","y","m",0,1431.36999999842,1,NA,"hindi","B","21","0","0","pre-test","sona"
"382","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,676.939999997558,1,NA,"native","B","27","0","1","pre-test","sona"
"383","11995","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1123.97500000225,1,NA,"hindi","B","15","0","1","pre-test","sona"
"384","11995","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,524.254999996629,1,NA,"native","B","26","0","1","pre-test","sona"
"385","11995","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,747.050000005402,1,NA,"hindi","B","9","1","0","pre-test","sona"
"386","11995","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1338.56999999989,1,NA,"native","B","30","0","1","pre-test","sona"
"387","11995","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1384.08499999787,1,NA,"hindi","B","23","0","0","pre-test","sona"
"388","11995","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1358.70999999315,1,NA,"hindi","B","11","1","0","pre-test","sona"
"389","11995","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1675.31500000041,1,NA,"hindi","B","18","0","1","pre-test","sona"
"390","11995","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1211.20499999961,1,NA,"native","B","35","0","1","pre-test","sona"
"391","11995","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1397.75999999983,1,NA,"hindi","B","20","0","0","pre-test","sona"
"392","11995","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1211.43000000302,1,NA,"hindi","B","2","1","1","pre-test","sona"
"393","12001","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,2884.9400000181,1,NA,"hindi","B","10","1","0","pre-test","sona"
"394","12001","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1324.87999997102,1,NA,"native","B","29","0","1","pre-test","sona"
"395","12001","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1198.2699999935,1,NA,"hindi","B","5","1","1","pre-test","sona"
"396","12001","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1119.63499995181,1,NA,"hindi","B","19","0","0","pre-test","sona"
"397","12001","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1571.87499996508,1,NA,"native","B","34","0","1","pre-test","sona"
"398","12001","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,960.90499998536,1,NA,"hindi","B","17","0","1","pre-test","sona"
"399","12001","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,970.29000002658,1,NA,"hindi","B","8","1","0","pre-test","sona"
"400","12001","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,866.674999997485,1,NA,"native","B","32","0","1","pre-test","sona"
"401","12001","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1400.23999998812,1,NA,"hindi","B","14","0","1","pre-test","sona"
"402","12001","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,2741.91000004066,1,NA,"native","B","26","0","1","pre-test","sona"
"403","12001","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,829.764999973122,1,NA,"hindi","B","9","1","0","pre-test","sona"
"404","12001","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1293.25500002597,1,NA,"native","B","30","0","1","pre-test","sona"
"405","12001","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,2391.43499999773,1,NA,"hindi","B","23","0","0","pre-test","sona"
"406","12001","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,2744.07499999506,1,NA,"hindi","B","11","1","0","pre-test","sona"
"407","12001","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1368.57499997132,1,NA,"hindi","B","18","0","1","pre-test","sona"
"408","12001","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1038.33000001032,1,NA,"native","B","35","0","1","pre-test","sona"
"409","12001","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1274.1199999582,1,NA,"hindi","B","20","0","0","pre-test","sona"
"410","12001","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1166.39500000747,1,NA,"hindi","B","2","1","1","pre-test","sona"
"411","12001","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,2385.98999998067,1,NA,"hindi","B","4","1","1","pre-test","sona"
"412","12001","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1067.35499994829,1,NA,"hindi","B","22","0","0","pre-test","sona"
"413","12001","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1313.1449999637,1,NA,"native","B","25","0","1","pre-test","sona"
"414","12001","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1007.39499996416,1,NA,"hindi","B","7","1","0","pre-test","sona"
"415","12001","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1653.7599999574,1,NA,"native","B","31","0","1","pre-test","sona"
"416","12001","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1200.63000003574,1,NA,"native","B","28","0","1","pre-test","sona"
"417","12001","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1339.06500000739,1,NA,"hindi","B","13","0","1","pre-test","sona"
"418","12001","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1103.19499997422,1,NA,"hindi","B","1","1","1","pre-test","sona"
"419","12001","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1671.54000001028,1,NA,"hindi","B","16","0","1","pre-test","sona"
"420","12001","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,988.079999980982,1,NA,"hindi","B","12","1","0","pre-test","sona"
"421","12001","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1156.20000002673,1,NA,"native","B","36","0","1","pre-test","sona"
"422","12001","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1028.37000001455,1,NA,"hindi","B","6","1","1","pre-test","sona"
"423","12001","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1584.55000002868,1,NA,"hindi","B","24","0","0","pre-test","sona"
"424","12001","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,764.5500000217,1,NA,"native","B","33","0","1","pre-test","sona"
"425","12001","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1129.36000002082,1,NA,"hindi","B","3","1","1","pre-test","sona"
"426","12001","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1221.61999996752,1,NA,"hindi","B","21","0","0","pre-test","sona"
"427","12001","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1041.36999999173,1,NA,"native","B","27","0","1","pre-test","sona"
"428","12001","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1242.6250000135,1,NA,"hindi","B","15","0","1","pre-test","sona"
"429","9175","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1499,1,NA,"hindi","B","4","1","1","pre-test","sona"
"430","9175","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1205,1,NA,"hindi","B","22","0","0","pre-test","sona"
"431","9175","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1069,1,NA,"native","B","25","0","1","pre-test","sona"
"432","9175","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1476,1,NA,"hindi","B","7","1","0","pre-test","sona"
"433","9175","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1067,1,NA,"native","B","31","0","1","pre-test","sona"
"434","9175","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,983,1,NA,"native","B","28","0","1","pre-test","sona"
"435","9175","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1809,1,NA,"hindi","B","13","0","1","pre-test","sona"
"436","9175","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1329,1,NA,"hindi","B","1","1","1","pre-test","sona"
"437","9175","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1136,1,NA,"hindi","B","16","0","1","pre-test","sona"
"438","9175","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1027,1,NA,"native","B","26","0","1","pre-test","sona"
"439","9175","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1467,1,NA,"hindi","B","9","1","0","pre-test","sona"
"440","9175","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1219,1,NA,"native","B","30","0","1","pre-test","sona"
"441","9175","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1481,1,NA,"hindi","B","23","0","0","pre-test","sona"
"442","9175","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1949,1,NA,"hindi","B","11","1","0","pre-test","sona"
"443","9175","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","y","m",0,1159,1,NA,"hindi","B","18","0","1","pre-test","sona"
"444","9175","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1087,1,NA,"native","B","35","0","1","pre-test","sona"
"445","9175","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1531,1,NA,"hindi","B","20","0","0","pre-test","sona"
"446","9175","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1603,1,NA,"hindi","B","2","1","1","pre-test","sona"
"447","9175","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1687,1,NA,"hindi","B","10","1","0","pre-test","sona"
"448","9175","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,1403,1,NA,"native","B","29","0","1","pre-test","sona"
"449","9175","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1607,1,NA,"hindi","B","5","1","1","pre-test","sona"
"450","9175","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1624,1,NA,"hindi","B","19","0","0","pre-test","sona"
"451","9175","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,938,1,NA,"native","B","34","0","1","pre-test","sona"
"452","9175","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1764,1,NA,"hindi","B","17","0","1","pre-test","sona"
"453","9175","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","y","m",0,1399,1,NA,"hindi","B","8","1","0","pre-test","sona"
"454","9175","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,1158,1,NA,"native","B","32","0","1","pre-test","sona"
"455","9175","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1771,1,NA,"hindi","B","14","0","1","pre-test","sona"
"456","9175","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","m","y",0,1438,1,NA,"hindi","B","12","1","0","pre-test","sona"
"457","9175","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1094,1,NA,"native","B","36","0","1","pre-test","sona"
"458","9175","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1232,1,NA,"hindi","B","6","1","1","pre-test","sona"
"459","9175","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","m","y",0,1313,1,NA,"hindi","B","24","0","0","pre-test","sona"
"460","9175","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,835,1,NA,"native","B","33","0","1","pre-test","sona"
"461","9175","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1330,1,NA,"hindi","B","3","1","1","pre-test","sona"
"462","9175","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","y","m",0,1462,1,NA,"hindi","B","21","0","0","pre-test","sona"
"463","9175","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,837,1,NA,"native","B","27","0","1","pre-test","sona"
"464","9175","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1683,1,NA,"hindi","B","15","0","1","pre-test","sona"
"465","11095","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1792.16499999166,1,NA,"hindi","A","12","1","0","pre-test","sona"
"466","11095","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,838.734999764711,1,NA,"native","A","36","0","1","pre-test","sona"
"467","11095","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","y","m",0,1536.15499986336,1,NA,"hindi","A","6","1","1","pre-test","sona"
"468","11095","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1555.45999994501,1,NA,"hindi","A","24","0","0","pre-test","sona"
"469","11095","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,739.190000109375,1,NA,"native","A","33","0","1","pre-test","sona"
"470","11095","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1261.0599999316,1,NA,"hindi","A","3","1","1","pre-test","sona"
"471","11095","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1628.28499963507,1,NA,"hindi","A","21","0","0","pre-test","sona"
"472","11095","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,657.850000075996,1,NA,"native","A","27","0","1","pre-test","sona"
"473","11095","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","y","y",1,1468.89500040561,1,NA,"hindi","A","15","0","1","pre-test","sona"
"474","11095","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1816.42500031739,1,NA,"hindi","A","4","1","1","pre-test","sona"
"475","11095","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1183.55499999598,1,NA,"hindi","A","22","0","0","pre-test","sona"
"476","11095","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,568.190000019968,1,NA,"native","A","25","0","1","pre-test","sona"
"477","11095","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1443.43499979004,1,NA,"hindi","A","7","1","0","pre-test","sona"
"478","11095","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,574.920000042766,1,NA,"native","A","31","0","1","pre-test","sona"
"479","11095","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,306.869999971241,1,NA,"native","A","28","0","1","pre-test","sona"
"480","11095","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1476.38500016183,1,NA,"hindi","A","13","0","1","pre-test","sona"
"481","11095","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1503.07999970391,1,NA,"hindi","A","1","1","1","pre-test","sona"
"482","11095","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,1969.03500007465,1,NA,"hindi","A","16","0","1","pre-test","sona"
"483","11095","complete","t2_tilme.wav","tilme.wav","t2_dilme.wav","y","y",1,1102.34000021592,1,NA,"native","A","26","0","1","pre-test","sona"
"484","11095","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,1135.11000014842,1,NA,"hindi","A","9","1","0","pre-test","sona"
"485","11095","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,576.925000175834,1,NA,"native","A","30","0","1","pre-test","sona"
"486","11095","complete","t2_gostta.wav","gostta.wav","t2_gosta.wav","y","y",1,1470.86999984458,1,NA,"hindi","A","23","0","0","pre-test","sona"
"487","11095","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,2342.47500030324,1,NA,"hindi","A","11","1","0","pre-test","sona"
"488","11095","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,2297.78000013903,1,NA,"hindi","A","18","0","1","pre-test","sona"
"489","11095","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,773.96500017494,1,NA,"native","A","35","0","1","pre-test","sona"
"490","11095","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,2131.0900002718,1,NA,"hindi","A","20","0","0","pre-test","sona"
"491","11095","complete","t2_tapsa.wav","tapsa.wav","t2_ttapsa.wav","m","y",0,1009.04999999329,1,NA,"hindi","A","2","1","1","pre-test","sona"
"492","11095","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,1231.30499990657,1,NA,"hindi","A","10","1","0","pre-test","sona"
"493","11095","complete","t2_dilme.wav","tilme.wav","t2_tilme.wav","m","m",1,555.315000005066,1,NA,"native","A","29","0","1","pre-test","sona"
"494","11095","complete","t2_ttapsa.wav","tapsa.wav","t2_tapsa.wav","m","m",1,1347.29500021785,1,NA,"hindi","A","5","1","1","pre-test","sona"
"495","11095","complete","t2_gosta.wav","gostta.wav","t2_gostta.wav","m","m",1,1404.62999977171,1,NA,"hindi","A","19","0","0","pre-test","sona"
"496","11095","complete","t2_dilme.wav","dilme.wav","t2_tilme.wav","y","y",1,1074.96000034735,1,NA,"native","A","34","0","1","pre-test","sona"
"497","11095","complete","t2_gostta.wav","gosta.wav","t2_gosta.wav","m","m",1,2247.57499992847,1,NA,"hindi","A","17","0","1","pre-test","sona"
"498","11095","complete","t2_tapsa.wav","ttapsa.wav","t2_ttapsa.wav","m","m",1,816.45999988541,1,NA,"hindi","A","8","1","0","pre-test","sona"
"499","11095","complete","t2_tilme.wav","dilme.wav","t2_dilme.wav","m","m",1,565.405000001192,1,NA,"native","A","32","0","1","pre-test","sona"
"500","11095","complete","t2_gosta.wav","gosta.wav","t2_gostta.wav","m","y",0,1332.21499994397,1,NA,"hindi","A","14","0","1","pre-test","sona"
"501","4420","complete","t2_ttapsa.wav","ttapsa.wav","t2_tapsa.wav","y","y",1,626,1,NA,"hindi","A","12","1","0","pre-test","sona"
